,En,VN,IOB,Intent
1355,what are the flights from denver to oakland,Các chuyến bay từ Denver đến Oakland là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1356,i'm sorry i wanted to fly twa is there a flight between oakland and boston with a stopover in dallas fort worth on twa,tôi xin lỗi tôi muốn bay twa có một chuyến bay giữa Oakland và boston với điểm dừng ở pháo đài dallas đáng giá trên twa,O O O O O O O B-airline_code O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name O B-airline_code,atis_flight
1357,show me all flights that depart from san francisco and go to either boston philadelphia or baltimore,chỉ cho tôi tất cả các chuyến bay khởi hành từ san francisco và đến boston philadelphia hoặc baltimore,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O O O O B-toloc.city_name B-toloc.city_name O B-toloc.city_name,atis_flight
1358,show me a list of all the airlines that offer business class service,cho tôi xem danh sách tất cả các hãng hàng không cung cấp dịch vụ hạng thương gia,O O O O O O O O O O O B-class_type I-class_type O,atis_airline
1359,ground transportation in san jose,giao thông mặt đất ở san jose,O O O O B-city_name I-city_name,atis_ground_service
1360,show me all the flights that arrive in baltimore from anywhere between 1850 and midnight,chỉ cho tôi tất cả các chuyến bay đến Baltimore từ bất kỳ đâu trong khoảng thời gian từ 18 giờ 50 đến nửa đêm,O O O O O O O O O B-toloc.city_name O O O B-arrive_time.start_time O B-arrive_time.period_of_day,atis_flight
1361,give me flights without fares from atlanta to baltimore,cho tôi các chuyến bay không có giá vé từ Atlanta đến Baltimore,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1362,show me the flights from baltimore to oakland,chỉ cho tôi các chuyến bay từ Baltimore đến Oakland,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1363,show me the flights arriving at love field,chỉ cho tôi các chuyến bay đến cánh đồng tình yêu,O O O O O O O B-toloc.airport_name I-toloc.airport_name,atis_flight
1364,list the flights from denver to baltimore,liệt kê các chuyến bay từ Denver đến Baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1365,can you please tell me the type of aircraft used flying from atlanta to denver on eastern flight 825 leaving at 555,bạn có thể vui lòng cho tôi biết loại máy bay được sử dụng bay từ Atlanta đến Denver trên chuyến bay phía đông 825 khởi hành lúc 555 được không,O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O B-flight_number O O B-depart_time.time,atis_aircraft
1366,can you show me the price of a flight to washington from atlanta on thursday morning,bạn có thể chỉ cho tôi giá của một chuyến bay đến Washington từ atlanta vào sáng thứ năm không,O O O O O O O O O O O B-toloc.city_name O B-fromloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_airfare
1367,what is fare code h,mã giá vé h là gì,O O O O O B-fare_basis_code,atis_abbreviation
1368,i would like to leave early in the morning,tôi muốn đi vào sáng sớm,O O O O O O B-depart_time.period_mod O O B-depart_time.period_of_day,atis_flight
1369,show me the flights from philadelphia to baltimore in the morning,chỉ cho tôi các chuyến bay từ Philadelphia đến Baltimore vào buổi sáng,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day,atis_flight
1370,show me the flights into love field,chỉ cho tôi các chuyến bay vào cánh đồng tình yêu,O O O O O O B-toloc.airport_name I-toloc.airport_name,atis_flight
1371,could i have listings of flights from new york to montreal canada leaving on wednesday,tôi có thể có danh sách các chuyến bay từ new york đến montreal canada khởi hành vào thứ tư không,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.country_name O O B-depart_date.day_name,atis_flight
1372,show me all the direct flights from baltimore to atlanta,chỉ cho tôi tất cả các chuyến bay trực tiếp từ Baltimore đến Atlanta,O O O O O B-connect O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1373,from denver to baltimore,từ denver đến baltimore,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1374,show me ground transportation in boston,chỉ cho tôi phương tiện giao thông mặt đất ở boston,O O O O O O B-city_name,atis_ground_service
1375,give me a list of flights between pittsburgh and baltimore,cho tôi danh sách các chuyến bay giữa pittsburgh và baltimore,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1376,what is the cheapest ticket from baltimore to san francisco on friday august thirtieth,vé rẻ nhất từ ​​Baltimore đến san francisco vào thứ sáu tháng tám ba mươi,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number,atis_airfare
1377,what is the earliest flight leaving boston and going to washington on september third,chuyến bay sớm nhất rời boston và đi đến washington vào ngày 3 tháng 9 là gì,O O O O B-flight_mod O O B-fromloc.city_name O O O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
1378,looking for a flight from toronto to san diego,đang tìm một chuyến bay từ Toronto đến San diego,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1379,what is the cheapest flight on american airlines from cleveland to miami,chuyến bay nào rẻ nhất của các hãng hàng không Mỹ từ Cleveland đến Miami,O O O O B-cost_relative O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
1380,list the cheapest round trip flights from orlando to kansas city,danh sách các chuyến bay khứ hồi rẻ nhất từ ​​orlando đến kansas city,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1381,show me the flights from dallas to boston,chỉ cho tôi các chuyến bay từ dallas đến boston,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1382,how much is a flight from washington to montreal,một chuyến bay từ Washington đến Montreal là bao nhiêu,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1383,i want the cheapest flight from pittsburgh to atlanta,tôi muốn chuyến bay rẻ nhất từ ​​pittsburgh đến atlanta,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1384,what are the evening flights from atlanta to baltimore,Các chuyến bay buổi tối từ Atlanta đến Baltimore là gì,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1385,how many united flights are there from san francisco please,làm ơn có bao nhiêu chuyến bay đoàn kết từ san francisco,O O O B-airline_name O O O O B-fromloc.city_name I-fromloc.city_name O,atis_quantity
1386,flight information on january twenty third from denver to san francisco,thông tin chuyến bay vào ngày 23 tháng 1 từ denver đến san francisco,O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1387,list the flights arriving in baltimore from denver on august third,liệt kê các chuyến bay đến Baltimore từ denver vào ngày 3 tháng 8,O O O O O O B-toloc.city_name O B-fromloc.city_name O B-arrive_date.month_name B-arrive_date.day_number,atis_flight
1388,list flights from philadelphia to san francisco via dallas,liệt kê các chuyến bay từ Philadelphia đến san francisco qua dallas,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-stoploc.city_name,atis_flight
1389,i want a flight from houston to memphis on tuesday morning,tôi muốn một chuyến bay từ houston đến memphis vào sáng thứ ba,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
1390,what flights from los angeles to minneapolis,chuyến bay nào từ Los Angeles đến minneapolis,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
1391,show me all flights direct only from boston to san francisco or oakland that arrive before 10 am local time,chỉ cho tôi tất cả các chuyến bay trực tiếp chỉ từ boston đến san francisco hoặc oakland đến trước 10 giờ sáng giờ địa phương,O O O O O B-connect O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-or B-toloc.city_name O O B-arrive_time.time_relative O O O B-arrive_time.time,atis_flight
1392,can you tell me the latest evening flight from atlanta to denver on july seventh,bạn có thể cho tôi biết chuyến bay tối muộn nhất từ ​​Atlanta đến Denver vào ngày 7 tháng 7 được không,O O O O O O B-flight_mod B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
1393,show all flights and fares from pittsburgh to san francisco,hiển thị tất cả các chuyến bay và giá vé từ pittsburgh đến san francisco,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name atis_flight #,atis_airfare
1394,i wish to fly from boston to washington please find an airline for me,"tôi muốn bay từ boston đến washington, vui lòng tìm một hãng hàng không cho tôi",O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O,atis_flight
1395,what is the schedule of ground transportation from washington airport into downtown,lịch trình vận chuyển mặt đất từ ​​sân bay Washington vào trung tâm thành phố như thế nào,O O O O B-flight_time O O O O B-fromloc.airport_name I-fromloc.airport_name O O,atis_flight_time
1396,show me the flights from boston to atlanta and the return flights from atlanta to boston,chỉ cho tôi các chuyến bay từ boston đến atlanta và các chuyến bay trở lại từ atlanta đến boston,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1397,show me flights from pittsburgh to atlanta on monday afternoon,chỉ cho tôi các chuyến bay từ pittsburgh đến atlanta vào chiều thứ hai,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
1398,bring up flights from milwaukee to orlando on wednesday night or thursday morning,mang các chuyến bay từ milwaukee đến orlando vào đêm thứ tư hoặc sáng thứ năm,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day B-or B-depart_date.day_name B-depart_time.period_of_day,atis_flight
1399,what is the cost of a round trip ticket flying from boston to dallas dallas to oakland leaving july first,chi phí cho một vé khứ hồi bay từ boston đến dallas dallas đến Oakland khởi hành đầu tháng 7,O O O O O O O B-round_trip I-round_trip O O O B-fromloc.city_name O B-toloc.city_name B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_airfare
1400,from seattle to salt lake city,từ Seattle đến thành phố hồ muối,O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_flight
1401,i live in montreal and i want to travel to chicago then indianapolis and then return home,tôi sống ở montreal và tôi muốn đi du lịch đến Chicago rồi đến indianapolis và sau đó trở về nhà,O O O O B-fromloc.city_name O O O O O O B-toloc.city_name O B-toloc.city_name O O O O,atis_flight
1402,i would like to travel from washington dc to pittsburgh on august twentieth,tôi muốn đi từ washington dc đến pittsburgh vào ngày 20 tháng 8,O O O O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
1403,flight 417 from cincinnati to dallas,chuyến bay 417 từ cincinnati đến dallas,O O B-flight_number O B-fromloc.city_name O B-toloc.city_name,atis_flight
1404,please show me the flights from denver to baltimore between 10 am and 2 pm,vui lòng chỉ cho tôi các chuyến bay từ denver đến Baltimore từ 10 giờ sáng đến 2 giờ chiều,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.start_time I-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time,atis_flight
1405,show me flights from dallas to san francisco on wednesdays,chỉ cho tôi các chuyến bay từ dallas đến san francisco vào các ngày thứ tư,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name,atis_flight
1406,what does ewr mean,ewr có nghĩa là gì,O O O B-airport_code O,atis_abbreviation
1407,flight between st. petersburg and charlotte,chuyến bay giữa st. petersburg và charlotte,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
1408,give me a flight from charlotte to baltimore on tuesday morning,cho tôi một chuyến bay từ charlotte đến baltimore vào sáng thứ ba,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
1409,i'd like to book the cheapest one way flight from denver to pittsburgh,tôi muốn đặt chuyến bay một chiều rẻ nhất từ ​​denver đến pittsburgh,O O O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1410,leave flight from boston to atlanta leave boston approximately 1 pm,rời boston đến atlanta rời boston khoảng 1 giờ chiều,O O O O B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
1411,oakland to denver,Oakland đến denver,O B-fromloc.city_name O B-toloc.city_name,atis_flight
1412,i'd like the cheapest cost fare to fort worth from boston,tôi muốn giá vé rẻ nhất đến pháo đài giá trị từ boston,O O O O B-cost_relative O O O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name,atis_airfare
1413,name the earliest flight from boston to san francisco,đặt tên cho chuyến bay sớm nhất từ ​​boston đến san francisco,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1414,when is the first flight in the morning from boston to denver,chuyến bay đầu tiên vào buổi sáng từ boston đến denver là khi nào,O O O O B-flight_mod O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name,atis_flight
1415,what are the flights from indianapolis to san diego on wednesday the twelfth,các chuyến bay từ indianapolis đến san diego vào thứ tư ngày mười hai là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O B-depart_date.day_number,atis_flight
1416,show me the flights from boston to pittsburgh on wednesday,chỉ cho tôi các chuyến bay từ boston đến pittsburgh vào thứ tư,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
1417,show me all flights from san francisco to atlanta,chỉ cho tôi tất cả các chuyến bay từ san francisco đến atlanta,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
1418,what are all flights to denver from philadelphia on sunday,tất cả các chuyến bay đến denver từ philadelphia vào chủ nhật là gì,O O O O O O B-toloc.city_name O B-fromloc.city_name O B-depart_date.day_name,atis_flight
1419,all right do you have a flight from atlanta to boston,được rồi bạn có chuyến bay từ atlanta đến boston không,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1420,show me the flights from st. petersburg to toronto that arrive before noon,chỉ cho tôi các chuyến bay từ st. petersburg đến to Toronto đến trước buổi trưa,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time,atis_flight
1421,list all flights at general mitchell international,liệt kê tất cả các chuyến bay tại quốc tế mitchell chung,O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name,atis_flight
1422,give me return flights from philadelphia to san francisco for december third,cho tôi các chuyến bay khứ hồi từ philad Philadelphia đến san francisco vào ngày 3 tháng 12,O O O B-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
1423,flights from san jose to st. paul,các chuyến bay từ san jose đến st. paul,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1424,i actually want to go from ontario to westchester via chicago,tôi thực sự muốn đi từ ontario đến westchester qua Chicago,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name,atis_flight
1425,show me flights from denver to philadelphia arriving after 2100,chỉ cho tôi các chuyến bay từ denver đến philadelphia đến sau 2100,O O O O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time,atis_flight
1426,saturday or sunday flights between milwaukee and phoenix american airlines,các chuyến bay thứ bảy hoặc chủ nhật giữa các hãng hàng không Mỹ milwaukee và Phoenix,O B-depart_date.day_name B-or B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name B-airline_name I-airline_name,atis_flight
1427,what is the flight number of the earliest flight between boston and washington dc,số hiệu chuyến bay của chuyến bay sớm nhất giữa boston và washington dc là bao nhiêu,O O O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code,atis_flight_no
1428,i'd like a flight on american from newark to nashville,i'd like a flight on american from newark to nashville,O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
1429,show me the shortest flight from boston to denver which arrives in denver wednesday before noon,chỉ cho tôi chuyến bay ngắn nhất từ ​​boston đến denver sẽ đến vào thứ tư trước buổi trưa,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name B-arrive_date.day_name B-arrive_time.time_relative B-arrive_time.time,atis_flight
1430,next sunday flights from miami to cleveland after 1200 hours,các chuyến bay chủ nhật tiếp theo từ miami đến cleveland sau 1200 giờ,O B-depart_date.date_relative B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
1431,also give me a list of flights between oakland and boston,cũng cho tôi danh sách các chuyến bay giữa Oakland và boston,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1432,what is the yn code,mã yn là gì,O O O O B-fare_basis_code O,atis_abbreviation
1433,what time does the earliest flight which goes from atlanta to denver leave,chuyến bay sớm nhất đi từ Atlanta đến Denver khởi hành lúc mấy giờ,O O B-flight_time O O B-flight_mod O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight_time
1434,i would like to find out the ground travel available in atlanta,i would like to find out the ground travel available in atlanta,O O O O O O O O O O O O B-city_name,atis_ground_service
1435,what flights are there from san francisco to philadelphia daily with economy class,có những chuyến bay nào từ san francisco đến philadelphia hàng ngày với hạng phổ thông,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-flight_days O B-economy I-economy,atis_flight
1436,show flights from san francisco to denver on a thursday,hiển thị các chuyến bay từ san francisco đến Denver vào một ngày thứ năm,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name,atis_flight
1437,tell me about ground transportation at toronto,cho tôi biết về phương tiện giao thông mặt đất ở to Toronto,O O O O O O O B-city_name,atis_ground_service
1438,what flights from atlanta to st. louis on tuesday arriving around 230 pm,những chuyến bay nào từ atlanta đến st. louis vào thứ ba đến vào khoảng 230 giờ tối,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
1439,can you give me the latest flight from atlanta to denver on july seventh,bạn có thể cho tôi chuyến bay muộn nhất từ ​​Atlanta đến Denver vào ngày 7 tháng 7 được không,O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
1440,i'd like to see all flights from baltimore to philadelphia,tôi muốn xem tất cả các chuyến bay từ baltimore đến philadelphia,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1441,flights from newark to cleveland,bay chuyến từ newark đến cleveland,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1442,what are the flights from boston to washington,các chuyến bay từ boston đến washington là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1443,i'm looking for a flight from boston to denver that has no stopovers and is only in the afternoon,tôi đang tìm một chuyến bay từ boston đến denver không có điểm dừng và chỉ bay vào buổi chiều,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-flight_stop O O O O O B-depart_time.period_of_day,atis_flight
1444,do you have an 819 flight from denver to san francisco,do you have an 819 flight from denver to san francisco,O O O O O B-depart_time.time O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1445,ground transportation in dallas and boston,ground transportation in dallas and boston,O O O O B-city_name O B-city_name,atis_ground_service
1446,flights from pittsburgh to baltimore between 10 am and 2 pm,các chuyến bay từ pittsburgh đến Baltimore từ 10 giờ sáng đến 2 giờ chiều,O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.start_time I-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time,atis_flight
1447,list all nonstop flights from la to pittsburgh before 5 pm on tuesday,liệt kê tất cả các chuyến bay thẳng từ la đến pittsburgh trước 5 giờ chiều vào thứ ba,O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.day_name,atis_flight
1448,i would like the cheapest one way fare from dallas to denver,tôi muốn có giá vé một chiều rẻ nhất từ ​​dallas đến denver,O O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1449,show me the flights from san francisco to dallas on continental airlines,chỉ cho tôi các chuyến bay từ san francisco đến dallas của các hãng hàng không lục địa,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_flight
1450,i'd like to fly from denver to atlanta with a stop in pittsburgh,tôi muốn bay từ denver đến atlanta với một điểm dừng ở pittsburgh,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name,atis_flight
1451,what flights leave pittsburgh after 5 pm on thursday and arrive in los angeles,what flights leave pittsburgh after 5 pm on thursday and arrive in los angeles,O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name O O O B-toloc.city_name I-toloc.city_name,atis_flight
1452,i would like to see the economy fares for denver to philadelphia,i would like to see the economy fares for denver to philadelphia,O O O O O O O B-economy O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1453,which cities are serviced by both american and delta airlines,những thành phố nào được phục vụ bởi cả hãng hàng không Mỹ và đồng bằng,O O O O O O O B-airline_name O B-airline_name I-airline_name,atis_city
1454,show me all flights from san francisco to boston philadelphia or baltimore,chỉ cho tôi tất cả các chuyến bay từ san francisco đến boston philadelphia hoặc baltimore,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.city_name O B-toloc.city_name,atis_flight
1455,what is the fare on american airlines flight 928 from dallas fort worth to boston,what is the fare on american airlines flight 928 from dallas fort worth to boston,O O O O O O B-airline_name I-airline_name O B-flight_number O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_airfare
1456,what is the latest departure from boston to pittsburgh on the seventh of july,chuyến khởi hành muộn nhất từ ​​boston đến pittsburgh vào ngày 7 tháng 7 là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number O B-depart_date.month_name,atis_flight
1457,i need a reservation from baltimore to san francisco,tôi cần đặt chỗ từ baltimore đến san francisco,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1458,i need a flight from philadelphia to san francisco next wednesday,tôi cần một chuyến bay từ Philadelphia đến san francisco vào thứ tư tới,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.date_relative B-depart_date.day_name,atis_flight
1459,show me ground transport in seattle,show me ground transport in seattle,O O O O O O B-city_name,atis_ground_service
1460,cheapest airfare from orlando to tacoma,cheapest airfare from orlando to tacoma,O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1461,are there any limousines or taxi services available at the boston airport,are there any limousines or taxi services available at the boston airport,O O O O B-transport_type B-or B-transport_type O O O O B-airport_name I-airport_name,atis_ground_service
1462,what does the fare code f mean,mã giá vé f có nghĩa là gì,O O O O O O B-fare_basis_code O,atis_abbreviation
1463,delta flights to dallas please,delta các chuyến bay đến dallas,O B-airline_name O O B-toloc.city_name O,atis_flight
1464,what flights are available with q fares from boston to pittsburgh,có những chuyến bay nào với giá vé q từ boston đến pittsburgh,O O O O O O B-fare_basis_code I-fare_basis_code O B-fromloc.city_name O B-toloc.city_name,atis_flight
1465,show me all flights from new york to miami leaving on a tuesday,cho tôi xem tất cả các chuyến bay từ New York đến miami khởi hành vào thứ ba,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name,atis_flight
1466,how many people fit on a 72s airplane,how many people fit on a 72s airplane,O O O O O O O B-aircraft_code O,atis_capacity
1467,list daily flights from oakland to boston using twa,list daily flights from oakland to boston using twa,O O B-flight_days O O B-fromloc.city_name O B-toloc.city_name O B-airline_code,atis_flight
1468,what airlines fly from dallas to baltimore,what airlines fly from dallas to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
1469,flights from montreal and phoenix to las vegas arriving at the same time,flights from montreal and phoenix to las vegas arriving at the same time,O O O B-fromloc.city_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O,atis_flight
1470,what flights from orlando to tacoma on saturday,chuyến bay nào từ orlando đến tacoma vào thứ bảy,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
1471,on november twenty third what flights are available between boston and denver on american airlines,on november twenty third what flights are available between boston and denver on american airlines,O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_flight
1472,what's the cost of a first class fare from philadelphia to san francisco,what's the cost of a first class fare from philadelphia to san francisco,O O O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
1473,what flights are there from newark to chicago on continental,có những chuyến bay nào từ Newark đến Chicago trên lục địa,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name,atis_flight
1474,is there ground transportation from the pittsburgh airport to downtown pittsburgh,is there ground transportation from the pittsburgh airport to downtown pittsburgh,O O O O O O O B-fromloc.airport_name I-fromloc.airport_name O O B-toloc.city_name,atis_ground_service
1475,i'm trying to find a flight from kansas city to burbank on saturday the twenty second,tôi đang cố gắng tìm một chuyến bay từ thành phố kansas đến burbank vào thứ bảy ngày hai mươi hai,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_number I-depart_date.day_number,atis_flight
1476,how much is a round trip fare from indianapolis to seattle,how much is a round trip fare from indianapolis to seattle,O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1477,oakland to san francisco please breakfast flight,Oakland đến san francisco vui lòng chuyến bay ăn sáng,O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-meal_description O,atis_flight
1478,i'm going to leave philadelphia and i want to go to san francisco and i want to fly first class american and i want a stop in dallas can you please tell me what type of aircraft you will be flying,i'm going to leave philadelphia and i want to go to san francisco and i want to fly first class american and i want a stop in dallas can you please tell me what type of aircraft you will be flying,O O O O O B-fromloc.city_name O O O O O O B-toloc.city_name I-toloc.city_name O O O O O B-class_type I-class_type B-airline_name O O O O O O B-stoploc.city_name O O O O O O O O O O O O O,atis_aircraft
1479,what is the first class fare on united flight 352 from denver to boston,what is the first class fare on united flight 352 from denver to boston,O O O O B-class_type I-class_type O O B-airline_name O B-flight_number O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1480,all flights to baltimore after 6 pm,all flights to baltimore after 6 pm,O O O O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
1481,please list the morning flights from philadelphia to toronto,vui lòng liệt kê các chuyến bay buổi sáng từ philadelphia đến to Toronto,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1482,i also need service from dallas to boston arriving by noon,tôi cũng cần dịch vụ từ dallas đến boston đến vào buổi trưa,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time,atis_flight
1483,i will need a car at new york,i will need a car at new york,O O O O O B-transport_type O B-city_name I-city_name,atis_ground_service
1484,give me the cheapest flight from dallas to baltimore on saturday,give me the cheapest flight from dallas to baltimore on saturday,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
1485,show me first class fares from dallas to baltimore,show me first class fares from dallas to baltimore,O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1486,listing of all first class flights from washington to san francisco,listing of all first class flights from washington to san francisco,O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
